,0,1,2,3
237,0.00015141559,0.9993006,0.00032932838,0.00021864855
238,0.005474224,0.12803288,0.008078775,0.8584141
239,0.00083378685,0.012081517,0.001233364,0.98585135
240,0.00051593827,0.9797314,0.00082557177,0.018927133
241,0.000521403,0.97857237,0.00079434505,0.020111866
242,0.0003385935,0.98598945,0.0005280427,0.013143936
243,0.0006373598,0.9968797,0.0013357966,0.0011471394
244,0.0046174163,0.7110424,0.009051902,0.27528828
245,0.00074174255,0.5255799,0.0015679136,0.47211045
246,0.0001354309,0.0023404616,0.00023344527,0.9972907
247,0.00011369406,0.0008959881,0.0002128006,0.99877757
248,0.0004913953,0.022867747,0.0008740067,0.97576684
249,0.0027001018,0.23954798,0.0046522706,0.7530996
250,0.00098686,0.99187356,0.0018680497,0.005271479
251,0.0003228848,0.99793327,0.0005004022,0.0012434358
252,0.00021912133,0.9990213,0.00033485892,0.00042467774
253,0.0001392178,0.999405,0.00019923496,0.00025655548
254,0.00012858839,0.9993697,0.00017979785,0.00032190775
255,8.77095e-05,0.9996433,0.00012581336,0.00014317535
256,8.936863e-05,0.9996412,0.00012361,0.00014588368
257,0.00017035671,0.99932134,0.00023018288,0.00027808684
258,0.00014542176,0.9994054,0.00021183393,0.00023738352
259,0.000105810585,0.9995425,0.00015603869,0.0001956854
260,9.336626e-05,0.9996031,0.0001261548,0.000177387
261,9.077697e-05,0.9996388,0.00011494781,0.0001554707
262,7.650756e-05,0.99967563,0.00012300347,0.0001248895
263,7.981618e-05,0.99968827,0.000101673424,0.00013029044
264,0.00012073736,0.999479,0.00019133626,0.00020896748
265,0.00011831102,0.99947447,0.00019414436,0.00021310165
266,0.00024056826,0.9989681,0.00038101542,0.00041034765
267,0.00010165047,0.99957603,0.00015642971,0.00016593217
268,7.938796e-05,0.9996798,0.00011124487,0.00012959141
269,6.90274e-05,0.9997216,9.672681e-05,0.00011267904
270,0.00031562074,0.99870586,0.0004633236,0.0005152131
271,0.00020191661,0.99920624,0.00028800266,0.00030383974
272,0.00011847769,0.9994803,0.00019559544,0.00020560641
273,0.00024033347,0.9989378,0.00042962772,0.00039231547
274,0.00014826962,0.99936754,0.00022472325,0.00025944025
275,0.00018737248,0.99920756,0.00031017227,0.00029487023
276,0.00019735048,0.99913234,0.00031654513,0.00035378186
277,0.0001340841,0.9994436,0.0001980401,0.00022423896
278,0.000115305214,0.9994522,0.00023072206,0.00020175954
279,0.00021153735,0.99856216,0.00041022745,0.0008161261
280,0.0002017429,0.9991381,0.00033073672,0.0003293213
281,0.00018952033,0.99911267,0.0003884424,0.00030936915
282,0.00018758034,0.9990766,0.0004213721,0.0003143954
283,0.00027063012,0.9984642,0.0004369313,0.0008282106
284,0.00021321146,0.9990582,0.0003446029,0.0003840362
285,0.00017084191,0.9992368,0.00028865878,0.00030373517
286,0.00019627651,0.99913895,0.00033402536,0.00033073605
287,0.00019773439,0.99913687,0.00031958806,0.0003458222
288,0.000116165415,0.9995233,0.00017772232,0.00018281103
289,0.00012895469,0.9994894,0.00018753226,0.00019404823
290,8.714042e-05,0.99963033,0.0001566617,0.00012583344
291,0.00010442986,0.99958354,0.0001876884,0.00012432472
292,8.345357e-05,0.9996662,0.00012660088,0.000123734
293,0.000172758,0.9993357,0.00024208256,0.00024946762
294,9.19437e-05,0.99966466,0.00013506615,0.00010831611
295,9.841314e-05,0.99964166,0.00014395716,0.000115937444
296,0.00016804524,0.9993957,0.00023828623,0.00019796885
297,0.00013322054,0.99949014,0.00018426368,0.00019237456
298,0.00015604853,0.9994338,0.00022139851,0.0001887541
299,0.00018653914,0.9993229,0.0002708334,0.00021975594
300,0.000102858045,0.9995401,0.00018923703,0.00016787744
301,8.609685e-05,0.9996063,0.00016427321,0.00014333139
302,7.645263e-05,0.9996592,0.00014065653,0.00012376651
303,0.000112994574,0.99951017,0.00020788591,0.00016894462
304,0.00011419566,0.9995227,0.00019825854,0.00016490204
305,0.00010919334,0.9995159,0.0001987365,0.00017612973
306,0.00012659204,0.9994649,0.00019495496,0.000213548
307,7.9729856e-05,0.9996618,0.00011372224,0.00014471824
308,8.1066384e-05,0.99968743,0.00010953543,0.00012198695
309,6.156344e-05,0.9997577,8.203518e-05,9.873753e-05
310,7.7154924e-05,0.9996958,9.780485e-05,0.00012930868
311,0.00012619773,0.9995028,0.00015808496,0.00021288283
312,0.00011296837,0.9995491,0.00014320364,0.00019469918
313,8.680068e-05,0.9996493,0.00011003222,0.00015389186
314,7.929281e-05,0.999686,9.808533e-05,0.00013665989
315,0.00011888599,0.9995493,0.00014892587,0.00018277692
316,0.00017453637,0.99934417,0.00021863786,0.00026263855
317,7.283566e-05,0.99971277,9.7619486e-05,0.00011681629
318,0.00014082635,0.9993468,0.00024472523,0.00026764878
