,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Date
612,3.224441775783813,3.794836604788209,-2.4993115442294327,0.8984032309225758,3.3236249766245463,-4.240573943542136,0.6781164952898221,-1.2925290226171668,2010-03-24
613,2.747011930071989,2.592568987261751,-3.5350360654515334,1.0331024616611177,3.1730836267984905,-3.209720868200139,-0.1943308988116373,-1.5154155927842425,2010-03-25
614,3.0934792761871654,3.0483080451871833,-2.247682421440179,1.3107532491547846,2.3754905404957003,-1.3838451829492842,-1.3013625513149805,-2.774956746221635,2010-03-26
615,3.964667124644987,4.1066710647454805,0.4387052799665985,1.5980970435899327,2.4461347276182837,-1.0152839126834219,-1.4056953671937125,-2.4460653547269153,2010-03-29
616,3.690647989370279,3.0968724593082113,-1.0206035197786947,1.5940551968629764,2.77058603383401,-2.086964778433504,-0.9107849808502931,-1.6081502820853413,2010-03-30
617,3.2676451929792893,2.0787192110864012,-2.613783793071417,1.6715444723757151,2.1463412792878507,-0.700640118554292,-1.445863377587146,-1.7654967472175278,2010-03-31
618,3.9956649435363527,2.9597964247425477,-0.943419820248397,1.9513976630487737,1.7505497681661826,-0.1242194414588344,-1.7588849557369761,-1.612106181383853,2010-04-01
619,5.0952316401622735,4.135388031302256,1.1278467267867978,2.358286987352057,2.0295555991076126,-0.8536226898561035,-1.6989164888108617,-0.9351586341384214,2010-04-05
620,4.924554736283601,3.1778343569620686,-0.23677175406971662,2.181440472811798,2.044912124657906,-1.56123601844766,-1.4383736865257384,-0.8063178524232189,2010-04-06
621,3.9377474992132013,1.421084385402542,-3.267655420243675,2.149579756417596,1.3353923637012244,-0.9453907112786376,-1.7689863929775955,-1.3254911698071603,2010-04-07
622,4.258140655390127,1.6280078671860232,-2.210209076849514,2.2217229534201994,1.324975113135641,-0.8893873936131406,-1.91077943072148,-1.4613133950554176,2010-04-08
623,4.565086143780253,2.2919769867094475,-0.5707505200948961,2.434116221481205,0.8072302258817275,0.5069848256770669,-2.4793243337570487,-2.186868445558641,2010-04-09
624,4.5948348574851225,2.148878331692434,-0.291862194882664,2.412357270538443,1.110703718365026,-0.3282259346696936,-1.9160298072448338,-1.4869567243112118,2010-04-12
625,4.524944710745478,1.2762430364586066,-1.907119038570556,2.3545576064099936,1.0115850204346475,-0.6001760462128125,-1.9601134017252617,-1.4305940086597615,2010-04-13
626,6.188223728103143,3.200305865578095,0.4690072307612568,2.6774085773717484,0.5749286788934057,-0.2684105337615397,-2.2471092072556793,-1.5366547117837226,2010-04-14
627,5.5289459177974205,1.7498552733033947,-1.7913672271606405,2.56129759608336,0.6199845575276822,-0.5583753629958299,-2.032332186334961,-1.4296282797581217,2010-04-15
628,2.778138332487478,-1.4969164789889187,-4.636650071001221,2.454031007542108,1.8880149433641265,-0.8000696730931592,-1.4605154413490493,-0.21827153514354664,2010-04-16
629,3.3364352414062197,-0.05771431240021754,-1.7554387193074266,2.4398250482073363,2.0994963954300085,-0.6103877313214808,-1.5552154321705534,-0.6295474931859673,2010-04-19
630,4.453791923232014,2.195495381749204,1.0943880624035325,2.206369245627507,1.6425932604230207,-0.6368950119556749,-1.4039743220575083,-1.2100412164161476,2010-04-20
631,4.006192751238592,1.351358009498684,-0.30962593324513715,2.007219166478642,1.662713768986842,0.3919977558204894,-1.6768636721103858,-1.858520205801665,2010-04-21
632,4.404867929552845,1.4105445916995996,-0.8028637303701505,2.1053914664359317,1.9755066821400424,-0.6439145719029019,-1.1739053187633504,-0.7666474340164036,2010-04-22
633,5.834717544959268,2.668399660493327,-1.372382452032508,2.0881189354192817,0.7499975688657275,0.5246979212115382,-1.4669589183504301,-1.5100097053648183,2010-04-23
634,4.897869798360275,1.6451818207035738,-2.7633541631319987,1.8580869351717055,1.0141524424125183,0.09881682129904779,-1.0021255778178528,-1.2073922982855985,2010-04-26
635,0.927278946156945,-2.141630723825131,-6.527662871058143,1.3638855978506281,1.620701519077147,1.2376337637759884,-1.6160026357307116,-1.4152093175631164,2010-04-27
636,1.8845891135194577,1.1309929191065762,0.05367498592685755,1.1621349015319782,2.4681277299973337,0.8407166988736113,-0.9679894739078306,-0.7005777450421813,2010-04-28
637,3.016415392166332,3.091780764205489,1.4453330909021398,0.8957050151603649,1.9694649629933458,1.1587342197017017,-1.0737610006271987,-1.3919075402620376,2010-04-29
638,1.084614722024719,0.6513850004394736,-2.7281831625450357,0.5984261769563513,1.6271290953383017,2.672685658615786,-1.3210090187821653,-1.4405973729244952,2010-04-30
639,1.6951832119665926,2.47653976706846,0.288561797366448,0.1349311121124406,2.13868113750915,0.811116557625929,-0.4645629945079377,-0.7894223180466846,2010-05-03
640,-2.304542724642058,-2.846980486575509,-8.914952121982457,-0.4481591601354055,2.0489556829566826,-0.08262975148512473,-0.016731346862563005,-0.39859477268167615,2010-05-04
641,-3.158829418228843,-1.427213378024782,-2.2968810177842194,-0.6068063251679068,3.906750171516472,0.6384749334558091,-0.20146663627320183,-1.2622310987796057,2010-05-05
642,-6.524950282615732,-4.972908659583817,-8.03580237876288,-0.8057078765894823,2.833117895045908,2.9713252949992723,-1.4791417325426652,-2.5335230106576687,2010-05-06
643,-6.997504667301865,-3.45049489532001,-1.9334788849111024,-0.7681646756334832,4.385339536400031,3.682059773151278,-1.6676802540794315,-1.5394798497262183,2010-05-07
644,-3.164449310635973,3.985514349235686,9.120867158494443,-0.7354515661524221,4.843870635124407,1.5539164315914313,-0.9417179558607292,-0.7340524435559672,2010-05-10
645,-4.488142385876266,1.805253342647198,3.174203297116782,-0.9912722591887472,3.7923107949199863,1.7684800311113762,-1.301814252990383,-1.0558988312324622,2010-05-11
646,-3.6819213904837733,3.7628973350127843,3.2665436362445073,-1.3532694598802226,3.6263391636625273,1.2005432117384203,-1.2785826655591568,-0.5854619338892597,2010-05-12
647,-5.359531541206493,0.18428299805542506,-4.27306672756089,-1.7220170054419865,2.247550511792551,-0.16762736985899257,-0.5746914699932624,-0.022517170168357137,2010-05-13
648,-7.23517400631148,-1.1296166765955236,-4.374978007995107,-2.0755268779095832,3.1652676538884794,0.13896915416338768,-0.6513211319478547,-0.6565197187202894,2010-05-14
649,-6.80595519890393,1.0045585792288778,0.8960110803220789,-2.3466163528311426,3.862824499848319,-0.40253824372353925,-0.45953690341985476,-0.2944457062066039,2010-05-17
650,-8.374352256475131,-0.695546786784127,-1.7926487298452183,-2.6965285349635413,3.724768540334754,0.1423420288779602,-0.5155383275533562,-1.2796497987314541,2010-05-18
651,-8.85204941873129,-1.2704228378126077,-2.8226773608608298,-2.6144587234205803,3.5749084671855162,0.4909449772936691,-0.6051136173836834,-1.2186412386237848,2010-05-19
652,-12.397276738578714,-5.740542673156281,-8.89605549993053,-2.7358699445103523,3.1793659099412603,1.326986435369792,-1.114174636913647,-1.2084547737554028,2010-05-20
653,-9.822279042524722,0.8598108836773237,4.388033779256489,-2.8729278778998792,4.318703377862921,1.4001901271943682,-0.7766567041788565,-1.4844929472336064,2010-05-21
654,-10.793989670257236,-1.118123015682317,-0.17311825897497618,-2.9183093493297636,3.860035419276522,0.9782428922636927,-0.6720196431511999,-0.9391008493888335,2010-05-24
655,-10.258489237409258,1.098072853813143,5.286694967094,-3.121191487558463,4.555612624784831,1.1782584352260235,-0.5993115723847293,-1.5139961095895176,2010-05-25
656,-10.377890079570623,-0.7913852271555912,-1.7223701616533371,-3.0672119870861274,2.7219218035940016,0.3688732348533024,-0.428545022683813,-0.7144043170529302,2010-05-26
657,-7.098092858066607,5.779860857107787,9.894771472074511,-2.4026655865853757,3.059376034325104,1.0522823551684328,-0.7593249371687761,-0.6151236104143827,2010-05-27
658,-9.26243791673421,0.6894628540793093,-2.1651651578985605,-2.7058647652911443,1.8949569544541323,-0.1495825282360192,-0.2978890665389685,0.17080285309636217,2010-05-28
659,-10.537907126818052,-0.08701116444347476,-1.2143342930704568,-2.8638083542762627,2.3617208650409127,0.5069173127674653,-0.715305779815066,-0.38580028485489637,2010-06-01
660,-8.585815982187434,2.8677345991397276,1.462886185964247,-2.743831957157739,1.7634535503483346,-0.6798226323534801,-0.20216109662062903,0.36826140148825803,2010-06-02
661,-7.965782924225907,3.4436070230548523,2.509206920390678,-2.7039921593409058,2.288949269683677,-1.4691554574161305,0.1750478300495867,0.6665460897068816,2010-06-03
662,-11.424503236434342,-1.5833003473586937,-6.5790130164974485,-3.077393061431578,1.2803467127240984,-0.820232067869645,-0.41568318794149306,-0.5588828433705487,2010-06-04
663,-11.209133909540485,-0.5611573988014364,-4.185008223382106,-3.164972037714031,0.7766642858934438,0.1661043802275179,-0.6253054631147503,-1.0033461486696167,2010-06-07
664,-9.907313990441844,1.5936127878481798,-1.0533290541764324,-3.1227786285655554,0.8677192927150911,-0.5158898127856419,-0.11992170711399475,-0.7428259959656651,2010-06-08
665,-9.968723954821868,2.4026615767044714,3.331755956962791,-3.1711377031365173,2.0138195339880767,1.107539853358991,-0.010907683443912634,-0.9181641728031098,2010-06-09
666,-7.477701326229594,6.372188717589976,8.731455961779043,-2.7006687515791885,1.9099730204498147,0.05201194717067815,0.3905422282013076,0.17914968936838238,2010-06-10
667,-8.546543064877449,2.822961249482311,-1.9164109510824,-2.982866802029081,0.013007449922742262,-0.6266296590780784,0.38326082254365124,-0.3400479846016433,2010-06-11
668,-8.00327104508666,3.7615501926212156,-0.11136421340149964,-2.7285076772972694,-0.12832967403504084,0.1362670390273376,0.08941763447059481,-0.26733802561286085,2010-06-14
669,-6.057451278088634,7.132147473862355,4.599301428283877,-2.5849842668159866,-0.8138983634228322,0.45549850127342034,-0.0006696313420999662,-0.23289757406760922,2010-06-15
670,-6.758427908412473,5.144875201952267,-0.2277011746516538,-2.6690419149987155,-0.834002594558485,-0.870659343005833,0.6575627267255015,0.5196428026723978,2010-06-16
671,-6.5362793055579695,5.320521161355394,-1.1754084934571565,-2.7899726875699957,-1.9109376444315094,0.39456986976029346,-0.02286527317768539,-0.6631423569749445,2010-06-17
672,-6.048620624280028,5.751054352295195,-1.4669409717439974,-2.8923755043186965,-2.2220321771046674,0.000125499873954775,0.25707738158842874,0.21610739103532195,2010-06-18
673,-5.66733094701893,4.987327096756681,-3.964659673229474,-2.977406011934498,-2.1243089095637577,-1.748515729435442,0.9131091936298891,0.47049089508057357,2010-06-21
674,-7.226054041033802,3.2789769138869564,-4.9138587848771555,-3.097885108251217,-1.95529571091058,-0.1533055100734338,0.28546658722185686,-0.34830457217159966,2010-06-22
675,-7.025533326061813,4.149751202876593,-2.4213323536157487,-3.3152957088189927,-1.5846346855377462,-0.0652071511081816,0.4087831552756074,-0.5860603516068135,2010-06-23
676,-7.917994107177094,2.495411173286416,-4.736937001808974,-3.1290799479443816,-1.5532879585189927,0.557513205159711,0.09350544521961202,-0.23963958572314698,2010-06-24
677,-6.433989923698807,6.0827476839621415,2.6587743500799608,-3.22573392058764,-1.2645654814758354,1.8033658226736295,-0.2802732331345748,-1.1671853239042052,2010-06-25
678,-7.679990070858766,3.2862095904571027,-2.1656734601029894,-3.7381125528943775,-0.5690491995344552,-0.004738987483460739,0.8882581760657663,0.09682252607147107,2010-06-28
679,-9.894424031210434,0.0782777550331786,-6.484680762873349,-3.7616032477884467,-0.6196020292139087,0.8910909427482036,0.24805806188964546,-0.46375918151557505,2010-06-29
680,-9.473417329655753,1.636668011417347,-2.583927133594716,-3.8023990169521107,-0.4017596967053306,1.408201150534731,0.16886277511129538,-0.8554394397043982,2010-06-30
681,-9.465534580031253,2.576684662628902,1.243317980613699,-3.480474170679462,0.6827599332178815,1.3148289245594926,0.5849009455939302,-0.4185692852472685,2010-07-01
682,-9.515373619930958,2.812563784486386,2.1693411352886423,-3.328458878611823,0.5800424103528574,2.3144337649956315,0.2253055423179831,-0.9212969870116142,2010-07-02
683,-8.476557819085683,3.219943815107857,1.4234883383306145,-3.523511993569692,0.11535245433286595,1.191999389437429,0.8801446754923697,-0.4668097862773356,2010-07-06
684,-5.792569344312005,6.5743475172751635,4.771656673828478,-3.0729346031357765,-0.6389769134663539,0.8751717990262545,0.4449128000987626,-0.5349316478283469,2010-07-07
685,-5.486351092427183,5.883931342245946,1.8695808042539153,-2.959954083525382,-1.0260893746145934,0.2807851932622008,0.6652117418573452,0.09883808617184608,2010-07-08
686,-5.09464362082696,6.249144104506714,2.470518485548231,-2.8395847496314213,-0.9001578827232747,-0.020322438666816597,0.4855222267608117,0.07022623090288121,2010-07-09
687,-5.878602338846191,3.657160847879005,-2.8434838096233612,-3.0524494008648757,-0.9440516001920304,-1.019034456737178,1.0200221915761576,1.0126714985624408,2010-07-12
688,-4.201978029328233,6.406074185315045,2.1519419044047594,-2.6039886760818867,-1.1395143393384934,0.8465497771904417,0.005400046220932199,0.04308782135692968,2010-07-13
689,-5.0678248334561955,4.445786035028936,-2.0380309614160645,-2.7380500665111716,-1.3339418135903884,0.30487305468754594,0.3940566522270226,0.16419312086960092,2010-07-14
690,-5.329133622119134,4.216066072308749,-1.1321294622544187,-2.6604724210392,-1.2094630781750824,1.94930889579723,-0.06233984774777802,-0.5991611126144524,2010-07-15
691,-6.987527511873184,0.4456931384217753,-8.423773492401818,-2.5116490945816534,-1.2453644961008612,0.5660753778862945,0.7920542026987188,1.0415809157035572,2010-07-16
692,-5.805195145686233,3.4346617919445412,-0.04689378319424597,-2.3133713963922564,0.28792082929471696,1.0035548891095274,0.6573109339845083,0.6908967762569462,2010-07-19
693,-5.016510923297893,4.759723570999972,1.6719861653526134,-2.268147713134359,-0.0007391940431810403,1.106775834737455,0.5561521783450822,0.22298101490821726,2010-07-20
694,-6.469844748370187,2.290328786964208,-2.287272558733719,-2.421539068734668,0.24435020182815279,0.883782656944916,0.5909812997688373,-0.20787918560076074,2010-07-21
695,-4.064276486496777,6.09396216642973,2.60766468351896,-1.9504366469770789,-0.5025942092614312,1.409300734939432,0.10985469546733456,-0.2549574501315672,2010-07-22
696,-3.6554871231148915,5.799278626308945,0.40159540664714805,-1.8219782562488367,-0.5485479090999181,-0.24538582532912212,0.6327626929230604,0.8718320818669998,2010-07-23
697,-2.785128237529902,6.899660485649116,1.7220653329632796,-1.736999716324398,-0.547869870876562,-0.1809011588471896,0.5009041492503186,0.017045845110325586,2010-07-26
698,-3.0024523580478366,5.2905781447571165,-2.0096510026871233,-1.5894571806867333,-0.10939773743207018,-1.8561828993695018,1.0151242892523573,1.3774186107569117,2010-07-27
699,-3.737695970949165,4.170097071930995,-4.03302456598667,-1.5913444951492923,-0.5572149624211801,-0.40875926353134956,0.2407093898614048,0.030272320119517977,2010-07-28
700,-2.649577446105008,5.5946644490181106,-2.4860649018723167,-1.4484576091505392,-1.2898634822307193,-0.09826777635733197,0.17874649138098753,-0.38502210313664414,2010-07-29
701,-2.4598760514741267,6.056189506048838,-0.9983847017047193,-1.3922571530653205,-1.088475281436635,0.34366152180965803,0.003231900888617048,-1.3924430621399129,2010-07-30
702,-0.6641490820003971,8.297518905460858,1.4847505377101609,-1.1145533941098076,-1.3230940855648785,0.2585959856780629,0.1511861639451504,-0.5203607895731825,2010-08-02
703,-1.1868938997638006,6.3296073327353115,-3.6795578585471933,-1.076421619147523,-1.9859248797249385,0.6826155696192894,0.18364783232972995,-0.5543886933260992,2010-08-03
704,-0.7172073546746062,7.215417250937287,-1.669739618176433,-0.9072459348397426,-1.1277077615341224,-0.10472367155769728,0.5545413951237734,0.20044255304868758,2010-08-04
705,-0.88670190529466,5.995336256165018,-4.174271396234272,-0.9265826596511668,-1.2391783960757319,0.9270515969478268,0.42647325746140713,-0.29227364741407086,2010-08-05
706,-1.236638391490157,6.042935966807325,-2.6320672551910533,-0.8884798296380496,-0.713494906285303,1.872211865608975,0.3135549537681246,-0.9342154958834511,2010-08-06
707,-1.4065360535078735,5.965494749897491,-1.8999437717507586,-0.9687928837426307,-0.13642884975822392,0.7962638924820092,0.8753835548658064,-0.12982381744838,2010-08-09
708,-2.152652581302585,4.792156360057601,-3.490234573997326,-0.9788658135462831,-0.09068614489068896,1.2198576964859291,0.6477385594152604,-0.4909437408433585,2010-08-10
709,-5.628290536039518,0.2318735460355779,-9.175360683508647,-1.1621915412672004,0.9856500454839373,0.16764838179524388,1.0740609176791163,0.01259105487492676,2010-08-11
710,-5.302172083358057,2.5030200778789014,-2.598136562140899,-1.006565819147281,1.7102671915310765,1.637028028407312,0.2818098963092572,-0.9258923338949971,2010-08-12
711,-5.299345816385072,2.664044290023659,-2.264981767655761,-1.2171145942305857,2.029758281333115,1.7520735037356139,0.45464812499308416,-1.2943597516560068,2010-08-13
712,-4.957795975503596,4.196500805802848,0.41643303903625833,-1.354137488996255,1.4874206751320584,3.34358735602578,-0.19829326500682118,-3.0015715421304185,2010-08-16
713,-3.7331213659977687,5.656296214457008,1.670546175720733,-1.241558927734522,1.4355532507852309,2.2756688877638465,0.38734411524929646,-1.3681355461548315,2010-08-17
714,-4.2228740608353466,4.216930389136185,-1.6910715889212993,-1.395507629675225,1.2234299843373382,2.2784083959410992,0.2189877585184119,-1.4569422103919831,2010-08-18
715,-4.833152113623785,2.7293182352105214,-4.7985114537812334,-1.4758517279172128,1.0696709663388613,2.6003774968755304,0.33243829726726515,-1.360288041478682,2010-08-19
716,-4.9953515714787855,3.48880494355684,-0.5194512140851861,-1.701556900842465,2.363470439730223,2.0907397485161003,0.7750909534863407,-0.9463466596432607,2010-08-20
717,-5.446292052090797,2.393946172391659,-2.0248500134502425,-1.7295980062174674,2.3619641479725186,2.4965209490302223,0.6649376441163214,-1.0106382197141426,2010-08-23
718,-6.7887074098884215,0.9935501570435341,-2.633167839010047,-1.885688746712866,2.506657497599822,3.9225137695804317,0.22228470267961845,-1.6957334679359413,2010-08-24
719,-5.7896995403745,2.7126608805748926,0.28766832326799335,-1.9094972973427422,2.298163168177193,4.164679946219917,0.2553659794346319,-1.226551462683838,2010-08-25
720,-6.614316714609085,1.3329328034826542,-2.5408553970156373,-2.146410781372454,1.4683688719324421,4.478218591672898,0.2384672699071402,-1.6559365283488405,2010-08-26
721,-4.30143107600986,5.171646634146894,4.373699970503102,-1.485389361884295,2.3945150558698978,2.973786579942277,0.6417348191370437,-0.13298273758682516,2010-08-27
722,-6.055106982454909,1.4263913104095918,-3.8044668264721837,-1.7627689673740092,1.4130576943877373,2.9950758869633254,0.5338274238067685,-0.5913350136727682,2010-08-30
723,-6.587985338947698,1.664609958748824,-0.8388416248636988,-2.1015017537851906,1.9914824542122038,3.8880992263932335,0.41433783179801076,-1.449135224828403,2010-08-31
724,-3.7603201780425803,6.046034324134409,4.538064948360161,-1.6209910828672105,1.2914878588179362,2.8740526574558443,0.3308614668221792,-0.6025234926145018,2010-09-01
725,-3.052502102718176,5.791445766964084,2.6924223393180164,-1.4471017332029792,1.2804970397986608,2.7922155142212572,0.3760726879548092,-0.021354047381809196,2010-09-02
726,-2.066300920556823,6.2675836223169945,1.1521828840861383,-1.361456523696697,0.7566966638042288,1.5254239087414656,0.5238108317290248,0.2588164051253475,2010-09-03
727,-4.3175128271364756,2.443286045197615,-6.935842006315408,-1.8647191158521093,-0.29405426838426085,1.1544092786658222,0.5584670133412007,0.22481103509965567,2010-09-07
728,-3.382463357781146,4.679430619181202,-1.7961249152566443,-1.6431406266790582,0.25999329082539013,1.8216714512082406,0.3049024527803541,-0.18703555651574208,2010-09-08
729,-3.121796351812393,5.445169965488688,0.03003262066353258,-1.6198406836974595,0.7697138197335771,0.4579840119325371,0.7163715481667136,0.9108407979249586,2010-09-09
730,-2.01281669284045,6.5903637930912895,1.084528263779776,-1.829954415940381,0.11730160713111257,0.86698226323577,0.7489699701122772,-0.022522341232284693,2010-09-10
731,-1.250763217733365,6.599669431031307,-1.8339790526017352,-1.8923448666600635,-1.443853390955601,0.7780039997887901,0.45016204380802366,-0.40410897951621777,2010-09-13
732,-2.1168829489533354,5.65677829379357,-3.4611056330271404,-1.8878772672134951,-2.5320472824342293,2.233955392941561,-0.19500331589028452,-1.1831843303733107,2010-09-14
733,-1.9116430445136845,5.609203780043949,-2.7892068862368458,-1.8428189680433835,-1.5652649063503783,0.15469154318136935,0.5759864356472054,0.6781908228344967,2010-09-15
734,-2.106508987495407,5.758541921747689,-1.2866698096102334,-1.7748588333338484,-1.4225352656873134,0.9288139103065941,0.22249712140602274,0.5302449890696201,2010-09-16
735,-2.458622679755286,5.046235486393495,-2.3615554668774097,-1.9448101333727472,-1.2978312951763893,0.2844716629748349,0.5254788279973462,0.48660274504243045,2010-09-17
736,-0.9601881071622321,7.051695248269107,0.2656697075949544,-1.9598023398999287,-1.9320365800040622,0.7323617973028247,0.057385137598868874,-0.7041016157193053,2010-09-20
737,-1.5715224438823538,5.498361038471629,-3.476129105241891,-1.8919900955523663,-3.0036671790220435,1.9720312406334723,-0.4303041070563658,-1.0598976935767588,2010-09-21
738,-1.9785437780280684,4.890552301949455,-4.041900170403344,-1.8939751179214817,-3.1670868446957288,2.17441657067907,-0.2707857836822338,-0.6516919616046569,2010-09-22
739,-1.9652767207390571,4.506173928757933,-4.303989009129145,-1.9372600405481346,-2.9218176175159054,1.2995750025327912,0.19138314577424165,0.17620151689748564,2010-09-23
740,-0.03684320173104081,8.253469330398335,2.99478542689833,-1.650814013752696,-2.6757403430541604,2.0783827550896694,-0.2616623215559476,-0.3557513715809934,2010-09-24
741,-1.0458183045151486,5.806931922974929,-3.0869191201926878,-1.9481909605339292,-3.408257053075357,1.4445748860458347,-0.017219507307897456,-0.3855163415414833,2010-09-27
742,-0.3246779899066544,6.764351481256081,-1.064733397985555,-1.9674279849427652,-3.284270421792414,2.964363139374482,-0.4298757420588539,-1.083555032510833,2010-09-28
743,0.2967358317411707,6.329541171272543,-4.057655336096171,-1.8957504211323848,-4.047140250385016,1.9261686708050838,-0.029231672387398547,0.1073813107990505,2010-09-29
744,0.6996133628613356,7.164256351138642,-1.2776812696676498,-2.0928449127483155,-3.5050791826190038,2.317771382877881,0.15627773115498977,0.42639725466192374,2010-09-30
745,1.35151777993541,7.618892796593463,-0.18086182233005405,-1.9797367935482386,-3.76129334478607,3.416225543395365,-0.01869266762918276,0.24575759685953416,2010-10-01
746,-0.005634563391788118,4.979267561516838,-3.7678544177786657,-2.0202913750398537,-3.239184456975018,2.6146471626939083,0.4156408348760696,0.9808383059851136,2010-10-04
747,1.1189016565533285,7.338602727624677,0.4381243663821826,-1.6996339564896545,-3.698482571720186,4.143767255171288,-0.24871584741410513,0.005156105795117438,2010-10-05
748,1.1182941824028259,6.391222196455654,-2.619457525699863,-1.724279570402195,-4.629462448758438,3.9093199596553836,0.03524636627886535,0.2257689194179866,2010-10-06
749,0.8540129766400922,5.80149654312666,-1.881365606922793,-1.4990824093773907,-3.289737285699751,2.5153055845202585,0.5655151930235286,1.1818902254493606,2010-10-07
750,1.6129486474682908,6.531793465453198,-1.6417914608548172,-1.2942718993724973,-4.169631858142462,3.7253285909104927,0.1851184208121669,0.8009194754489878,2010-10-08
751,1.3060617915826587,6.055742573298282,-1.7190261136567613,-1.241524689285294,-3.5393345704950177,2.8983253335359898,0.5180699761864379,0.7569006156622947,2010-10-11
752,1.5758159856445737,5.793340951735095,-1.5851030055885298,-0.9008273485746967,-3.152574657128115,3.132880405972318,0.23257062542255524,0.8902004397981866,2010-10-12
753,2.33615523658258,6.621292935558948,-0.4911089555776497,-0.6261536273107212,-3.436809134067652,3.894769944393132,-0.14966014097243652,0.2958869730917262,2010-10-13
754,2.226876798956734,5.064763074389797,-3.9580191929744464,-0.1216199312690617,-3.5298364954449832,4.176149019148538,-0.2717888582583218,1.2183808015408881,2010-10-14
755,2.3895652030024483,5.4084069319027455,-1.890705435241344,0.1285441179549105,-2.32124416705091,2.5072265123628603,0.4584243215387243,1.9759449461594092,2010-10-15
756,2.688546183940196,5.5484268319030985,-1.6979886113716653,0.20987329267309363,-2.9058368565170793,3.6106659301724937,-0.1926651593399854,0.7121048829636278,2010-10-18
757,0.611571133604654,2.000909010037606,-5.979836380814405,0.5084478854698574,-0.5940038390295396,-0.2375728394044561,1.2859394151238772,2.457792457386459,2010-10-19
758,1.913025247759343,5.125007950558736,0.3123690999516366,1.0136284384322325,-1.54693142659147,3.5792010630090685,-0.4467935619765759,-0.5489264783628022,2010-10-20
759,1.7121909399208826,3.8486202297280117,-2.372518629885378,1.278036310326524,-0.6810174334014051,0.4444433809546906,0.7921850922023631,1.4916228023756675,2010-10-21
760,2.3500155884087537,5.032135643905502,-0.22790724802125045,1.4614986413219346,-0.9966509748889775,1.8273542738785107,0.18361313989923,-0.3966611739066289,2010-10-22
761,2.2026677594738597,3.9838663511968786,-2.115678660118,1.603089336041033,-1.0934859650192037,2.4150222155056986,0.18153375281455641,0.14179661999408297,2010-10-25
762,2.914934942234152,3.9906249365062427,-1.594094448322489,2.1940174357280635,-0.3714623709703967,1.614833522411334,0.03717718432480649,0.5407045728388682,2010-10-26
763,2.789365696080076,2.943101413686576,-2.615873819294695,2.4794808698258066,0.5532163817613643,0.29375049213110754,0.29633626853379297,1.3805390986516712,2010-10-27
764,2.9543457670384354,3.4794538948794216,-0.6114957937971508,2.9304106838863686,-0.07965633667566632,3.1213924328368408,-1.208556091933433,-0.6885758682643289,2010-10-28
765,2.4595966457507785,2.415336255037562,-2.881853981007188,2.75833499668255,-0.18338033107219479,2.41657142582644,-0.8855110219636242,-0.37313580232174265,2010-10-29
766,2.5918561390553227,2.3256926831353337,-1.471989186491402,2.9644660969842795,0.703246215038945,2.480089896838857,-0.9470055224584814,-0.0961351469053387,2010-11-01
767,3.6253366058965613,3.5733658294164092,-0.4203123045962231,2.998529088745265,0.029383566879132322,2.8054362340747163,-1.1489105281420717,-0.7779604662790057,2010-11-02
768,4.574733556129956,3.908801884370152,0.5510916296797872,3.4610853943973776,0.7348231311961336,1.8515137897599812,-0.9447845253166719,0.5173756837838206,2010-11-03
769,6.054536712562599,5.961033932547977,2.0147290070053776,3.8247314992566634,-0.7289665874911101,3.8799300436462465,-2.5737530370196766,-1.825694026894232,2010-11-04
770,6.240017571273295,4.728260911614857,-1.414223931901833,4.063212748742674,-0.21920851245956455,0.9486130994851568,-1.7024893450020273,0.7245099352933531,2010-11-05
771,5.676743479974999,3.3824925695453496,-3.5145579675865406,4.088755599326012,-0.19683418616343698,1.4120429099335585,-2.1069862077057677,0.07277736243837024,2010-11-08
772,5.743745984181999,2.3522856338208045,-4.525696671875968,4.5377024144012506,1.2933388866750752,-0.14282472170003296,-1.5063984127553314,2.4067059036441054,2010-11-09
773,6.414008251735558,3.6702400346391584,-1.1862794907001415,4.808080318732525,0.9752067120147682,2.2776346132343934,-2.802397242641502,0.06346880079764156,2010-11-10
774,5.75074059755285,2.2817301015863647,-3.0820726769951765,4.935056979991497,1.4985713587604432,1.1007771190890845,-2.32344883958473,1.295225363483554,2010-11-11
775,4.469005477894553,0.20052104785227823,-4.86362089000697,4.9935548086757455,2.4980824432517714,0.4519796087976941,-2.2273043728432387,1.650157838838811,2010-11-12
776,4.537459316863297,0.7966335598453422,-2.802653644585149,5.194829646679594,3.397926686580295,-0.8013087736314873,-1.7630471251653659,3.101467180055617,2010-11-15
777,1.8337746478975072,-1.9544512199880244,-5.973844585947535,4.769458626387016,3.7059278793334367,0.3627454437991407,-2.38149391933755,1.2568880346634694,2010-11-16
778,3.3256824121800896,1.0999848815104616,0.30001743878033854,4.800086518448726,4.29406654378424,0.8138956415418644,-2.4202504105140155,1.24109187809177,2010-11-17
779,4.541586150902006,3.5568509807365345,2.6972492487148165,4.5955312183469985,3.3318361970672243,2.2314356841564615,-2.9846669716273384,0.13443634189335726,2010-11-18
780,4.28333497252719,2.7099100300313435,-0.32104622889350243,4.405142765343955,3.185608134363484,1.4822232454534785,-2.4381224214030603,1.157195063857967,2010-11-19
